serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,settlement_id,time_of_day,type_of_settlement
MA200-0416,61,2023-05-09,15:35:29,-15.783782958984377,35.001778499921784,5253,3951,2350,97257.27459114,57958.13077227,18293.84615475,2023-05-09T15:35:29Z,weekday,39,2023-05-09,2023-05-09,2023-05-09T15:18:00Z,2023-05-09T15:37:00Z,mobile_monitoring,Namiwawa,second_half,Formal
MA200-0416,61,2023-05-09,15:35:59,-15.78371435403824,35.00345983309671,5028,3982,2522,93091.48613064,58412.87692614,19632.80000097,2023-05-09T15:35:59Z,weekday,39,2023-05-09,2023-05-09,2023-05-09T15:18:00Z,2023-05-09T15:37:00Z,mobile_monitoring,Namiwawa,second_half,Formal
MA200-0416,61,2023-05-09,15:36:29,-15.784120380878448,35.004504832439125,4598,3867,2123,85130.20151724,56725.91538759,16526.738462355002,2023-05-09T15:36:29Z,weekday,39,2023-05-09,2023-05-09,2023-05-09T15:18:00Z,2023-05-09T15:37:00Z,mobile_monitoring,Namiwawa,second_half,Formal
MA200-0416,61,2023-05-09,15:36:59,-15.785443186759949,35.00429999968037,3783,2654,1773,70040.78998254,38932.13846358,13802.123077605002,2023-05-09T15:36:59Z,weekday,39,2023-05-09,2023-05-09,2023-05-09T15:18:00Z,2023-05-09T15:37:00Z,mobile_monitoring,Namiwawa,second_half,Formal
MA200-0416,61,2023-05-09,15:52:29,-15.749139368534088,35.00647099874914,3759,2949,2304,69596.43921341999,43259.56154073,17935.75384704,2023-05-09T15:52:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:52:59,-15.74859184026718,35.00681516574696,4766,3957,1285,88240.65690107999,58046.146156890005,10003.230769725,2023-05-09T15:52:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:53:29,-15.748373866081238,35.006370331626385,4318,3173,2038,79946.10921083999,46545.46923321,15865.046154630001,2023-05-09T15:53:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:53:59,-15.747756838798525,35.00642949901521,4476,3842,2106,82871.41844087999,56359.184618340005,16394.40000081,2023-05-09T15:53:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:54:29,-15.747161567211151,35.006579999346286,3677,3312,2727,68078.24075226,48584.49231024,21228.646154895003,2023-05-09T15:54:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:54:59,-15.746556460857391,35.0067304992117,4117,3107,1999,76224.67151946,45577.30000239,15561.446154615001,2023-05-09T15:54:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:55:29,-15.745927810668944,35.00680949958041,4488,2945,1392,83093.59382544,43200.88461765,10836.184615920001,2023-05-09T15:55:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:55:59,-15.74606966972351,35.00625049928203,4220,3168,2380,78131.67690359999,46472.123079360004,18527.3846163,2023-05-09T15:55:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:56:29,-15.746488511562347,35.00532633205876,7698,5172,2641,142525.50919523998,75869.26154244,20559.169231785,2023-05-09T15:56:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:56:59,-15.746670603752136,35.0044548320584,3630,2819,1245,67208.0538294,41352.56154063,9691.846154325,2023-05-09T15:56:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:57:29,-15.747149646282196,35.00396449957043,3984,2955,885,73762.22767391999,43347.576925350004,6889.384615725,2023-05-09T15:57:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:57:59,-15.747372806072237,35.003411166369915,3681,2192,1912,68152.29921377999,32154.953847840003,14884.184616120001,2023-05-09T15:57:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:58:29,-15.747560739517212,35.002956666518,2909,2364,1204,53859.01614042,34678.06154028,9372.67692354,2023-05-09T15:58:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:58:59,-15.747260212898254,35.00251783314161,4387,2763,931,81223.61767205999,40531.08461751,7247.476923435001,2023-05-09T15:58:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:59:29,-15.746848225593569,35.002440833020955,6904,4702,2846,127824.90458352,68974.72308054,22155.01538571,2023-05-09T15:59:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,15:59:59,-15.746902227401732,35.00244233314879,11688,6710,2801,216398.82456143998,98430.5384667,21804.707693385,2023-05-09T15:59:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:00:29,-15.74691104888916,35.00245466618799,5331,3934,1850,98701.41459078,57708.75384918,14401.53846225,2023-05-09T16:00:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:00:59,-15.74691754579544,35.00244483305141,13178,7270,2086,243985.60147763998,106645.3076979,16238.70769311,2023-05-09T16:00:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:01:29,-15.746918559074402,35.00244033313356,25012,13394,3133,463087.55988455995,196479.67693338002,24389.200001205,2023-05-09T16:01:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:01:59,-15.746923506259918,35.00244416645728,32409,18064,7906,600040.16985042,264984.98462928,61545.169233810004,2023-05-09T16:01:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:02:29,-15.747199952602386,35.002507666591555,35861,20921,6781,663952.62214218,306894.97693917,52787.476925685005,2023-05-09T16:02:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:02:59,-15.747586369514464,35.0027506663464,4217,3423,1964,78076.13305746,50212.77692571,15288.98461614,2023-05-09T16:02:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:03:29,-15.747421324253082,35.003263333346695,5802,4771,2533,107421.79843475998,69986.90000367,19718.430770205003,2023-05-09T16:03:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:03:59,-15.747227549552916,35.00383516633883,5312,4743,2396,98349.63689856,69576.16154211,18651.938462460002,2023-05-09T16:03:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:04:29,-15.746796607971191,35.0043388325721,3985,3305,1275,73780.74228929999,48481.80769485,9925.384615875,2023-05-09T16:04:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:04:59,-15.746576130390167,35.00500433240086,3460,2628,2154,64060.569214799994,38550.73846356,16768.06153929,2023-05-09T16:04:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:05:29,-15.74621570110321,35.00597316538915,3705,3433,1872,68596.6499829,50359.469233410004,14572.80000072,2023-05-09T16:05:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:05:59,-15.74592399597168,35.00664833234623,3789,3094,1940,70151.87767481999,45386.60000238,15102.1538469,2023-05-09T16:05:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:06:29,-15.745736479759216,35.006573498714715,4795,3935,1950,88777.58074709999,57723.42307995,15180.00000075,2023-05-09T16:06:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:06:59,-15.745562970638275,35.00584849854931,3623,2769,1859,67078.45152173999,40619.10000213,14471.600000715001,2023-05-09T16:06:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:07:29,-15.745496928691864,35.005194165278226,9663,9013,6577,178906.72841694,132213.77693001,51199.415387145,2023-05-09T16:07:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:07:59,-15.745331525802612,35.0043964991346,4188,3310,2029,77539.20921144,48555.1538487,15794.984616165,2023-05-09T16:07:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:08:29,-15.744997799396517,35.00366733316332,6217,4319,1920,115105.36381745999,63356.407695630005,14946.461539200001,2023-05-09T16:08:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:08:59,-15.744913816452026,35.003133999882266,9974,7699,4943,184664.77380012,112938.40769823,38479.353848055005,2023-05-09T16:08:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:09:29,-15.744791328907011,35.00266116624698,6949,5017,2628,128658.06227561999,73595.53077309,20457.96923178,2023-05-09T16:09:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:09:59,-15.744783282279968,35.00268866610713,13072,9100,4436,242023.05224735997,133490.000007,34532.55384786,2023-05-09T16:09:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:10:29,-15.74487316608429,35.00312416651286,10888,8001,4073,201587.13225743998,117368.51539077,31706.738463105,2023-05-09T16:10:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:10:59,-15.744958221912384,35.00364749948494,14668,13064,9459,271572.37839384,191638.83077928002,73634.67692671501,2023-05-09T16:10:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:11:29,-15.745343506336212,35.004441999364644,10368,8775,7102,191959.53225984,128722.50000675001,55286.338464270004,2023-05-09T16:11:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:11:59,-15.745488286018372,35.005164831876755,5024,4240,2130,93017.42766911999,62197.5384648,16581.230770050002,2023-05-09T16:11:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:12:29,-15.745578348636627,35.006009665783495,3687,3226,1724,68263.38690606,47322.93846402,13420.67692374,2023-05-09T16:12:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:12:59,-15.745772123336792,35.006727332714945,3733,3082,2077,69115.05921354,45210.56923314,16168.646154645001,2023-05-09T16:12:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:13:29,-15.745719015598295,35.00727399904281,3359,2739,2127,62190.59306142,40179.023079030005,16557.876923895,2023-05-09T16:13:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:13:59,-15.745563805103302,35.00786116626114,9058,7612,3617,167705.38611204,111662.18462124,28156.953847545003,2023-05-09T16:13:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:14:29,-15.745332479476929,35.00870166532695,8692,6687,4711,160929.03688295998,98093.14615899,36673.323078735004,2023-05-09T16:14:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:14:59,-15.745144069194794,35.00931183062494,6352,5459,3940,117604.83689375999,80079.33077343,30671.384616900003,2023-05-09T16:14:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:15:29,-15.745041906833649,35.00974583160132,9550,8009,5564,176814.576879,117485.86923693,43313.60000214,2023-05-09T16:15:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:15:59,-15.744931280612946,35.0101703312248,8779,7730,5450,162539.80842102,113393.1538521,42426.153848250004,2023-05-09T16:15:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:16:29,-15.744838535785677,35.010567497462034,16636,15144,10500,308009.14146168,222150.83078088,81738.46154250001,2023-05-09T16:16:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:16:59,-15.744700253009796,35.0109581630677,9999,8565,6313,185127.63918462,125641.96154505,49144.276925505,2023-05-09T16:16:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:17:29,-15.744493544101717,35.01138616446406,4353,3281,1760,80594.12074914,48129.74615637,13700.9230776,2023-05-09T16:17:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:17:59,-15.744125247001648,35.01189916394651,3880,3561,1290,71836.7076744,52237.13077197,10042.15384665,2023-05-09T16:17:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:18:29,-15.74389934539795,35.01223433110863,5877,4552,3018,108810.39458826,66774.33846504,23493.96923193,2023-05-09T16:18:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:18:59,-15.743780255317688,35.01277849730104,10640,8640,5561,196995.5076432,126742.15385280001,43290.246155985005,2023-05-09T16:18:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:19:29,-15.74368441104889,35.013474331237376,9217,8597,6959,170649.20995746,126111.37692969,54173.138464215,2023-05-09T16:19:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:19:59,-15.743607938289642,35.01400416530669,18566,15281,10263,343742.34914507996,224160.51539637,79893.50769625501,2023-05-09T16:19:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:20:29,-15.743667006492617,35.0143971638754,10365,7925,4358,191903.9884137,116253.65385225,33925.35384783,2023-05-09T16:20:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:20:59,-15.74330222606659,35.015114998444915,15599,12464,8296,288809.48531262,182837.29231728,64581.169233960005,2023-05-09T16:20:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:21:29,-15.743679344654083,35.01587332971394,5758,4197,2707,106607.15535803999,61566.76154169,21072.953847195,2023-05-09T16:21:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:21:59,-15.743854522705078,35.01612599566579,6377,5155,3127,118067.70227826,75619.88461935,24342.492308895,2023-05-09T16:21:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:22:29,-15.743918657302856,35.016225665807724,48808,41922,28094,903661.34746704,614963.49233994,218700.98462619,2023-05-09T16:22:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:22:59,-15.744080662727356,35.01643549837172,18354,16003,12401,339817.25068452,234751.70001231,96537.01538938501,2023-05-09T16:22:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:23:29,-15.744493544101717,35.017021330073476,4251,3387,2227,78705.62998037999,49684.68461799,17336.338462395,2023-05-09T16:23:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:23:59,-15.744933187961578,35.0176961645484,7642,5019,2687,141488.69073396,73624.86923463001,20917.261539495,2023-05-09T16:23:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:24:29,-15.745156168937685,35.01817516237497,15310,14529,10109,283458.76146779995,213129.25385733,78694.67692696501,2023-05-09T16:24:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:24:59,-15.745162010192873,35.01863766089082,41230,40515,32813,763357.5921173999,594323.88464655,255436.58462800502,2023-05-09T16:24:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:25:29,-15.74517035484314,35.01947049237788,20296,16030,9675,375772.63375248,235147.76924310002,75316.153849875,2023-05-09T16:25:29Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,61,2023-05-09,16:25:59,-15.745568335056303,35.02040999755263,19066,14228,7983,352999.65683507995,208713.81539556,62144.584618455,2023-05-09T16:25:59Z,weekday,40,2023-05-09,2023-05-09,2023-05-09T15:52:00Z,2023-05-09T16:26:00Z,mobile_monitoring,Chirimba,second_half,Informal
MA200-0416,62,2023-05-10,08:57:00,-15.795318245887756,35.004108499735594,41335,40456,37132,765301.6267322999,593458.40003112,289058.33847582,2023-05-10T08:57:00Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,08:57:30,-15.794608533382416,35.003730666358024,4302,3415,3156,79649.87536476,50095.423079550004,24568.246155060002,2023-05-10T08:57:30Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,08:58:00,-15.794380724430084,35.00298683298752,2296,1834,1846,42509.556912479995,26903.36923218,14370.40000071,2023-05-10T08:58:00Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,08:58:30,-15.794931292533876,35.001993499696255,2352,1989,1624,43546.37537376,29177.10000153,12642.21538524,2023-05-10T08:58:30Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,08:59:00,-15.795307457447052,35.00073899986455,2233,1807,1726,41343.136143539996,26507.300001390002,13436.246154510001,2023-05-10T08:59:00Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,08:59:30,-15.795468509197237,34.999367415905,8576,8098,7862,158781.34149887998,118791.43077546,61202.64615687,2023-05-10T08:59:30Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,09:00:00,-15.795460164546968,34.998143911361694,2645,2011,1744,48971.1576801,29499.823078470003,13576.369231440001,2023-05-10T09:00:00Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,09:00:30,-15.795442461967468,34.99668204784393,1656,1235,1132,30660.203069279996,18116.50000095,8812.18461582,2023-05-10T09:00:30Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,09:01:00,-15.795451164245604,34.9951269030571,1983,1482,1321,36714.482298539995,21739.80000114,10283.476923585,2023-05-10T09:01:00Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,09:01:30,-15.795237183570862,34.99405187368393,5227,3150,1748,96775.89459125999,46208.0769255,13607.50769298,2023-05-10T09:01:30Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,09:02:00,-15.795656621456146,34.99329370260239,1386,1007,1112,25661.25691668,14771.91538539,8656.492308120001,2023-05-10T09:02:00Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,09:02:30,-15.796488523483276,34.99271088838577,1310,945,908,24254.1461478,13862.42307765,7068.430769580001,2023-05-10T09:02:30Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,09:03:00,-15.797322869300842,34.99227321147919,1245,999,802,23050.6961481,14654.56153923,6243.261538770001,2023-05-10T09:03:00Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,09:03:30,-15.798244833946228,34.99197953939438,2090,1646,1346,38695.546144199994,24145.55384742,10478.09230821,2023-05-10T09:03:30Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
MA200-0416,62,2023-05-10,09:04:00,-15.7992644906044,34.99182564020157,1577,1165,1209,29197.54845426,17089.65384705,9411.600000465001,2023-05-10T09:04:00Z,weekday,41,2023-05-10,2023-05-10,2023-05-10T08:57:00Z,2023-05-10T09:27:00Z,mobile_monitoring,Sunnyside,first_half,Formal
